project,unit,type,owner,parent,countries,status_tabular,start_year,capacity,production,units,geom,lat,lng,route,url,status
Shaanxi Gas Pipeline Network,Xianyang-Baoji Parallel Gas Pipeline,gas_pipeline,,"ShaanXi Provincial Natural Gas Co., Ltd. [100.00%]",China,operating,2010,0.49,,bcm/y,line,nan,nan,"34.634387,108.813656:34.338659,107.203691",https://www.gem.wiki/Shaanxi_Gas_Pipeline_Network,operating
Shaanxi Gas Pipeline Network,Yulin–Xi'an Gas Pipeline,gas_pipeline,,"ShaanXi Provincial Natural Gas Co., Ltd. [100.00%]",China,proposed,,,,,line,nan,nan,"38.581,109.567:34.3754,109.2177",https://www.gem.wiki/Yulin%E2%80%93Xi%27an_Gas_Pipeline,proposed_plus
Shahaji Bazar-Shamsher Nagar Gas Pipeline,,gas_pipeline,,Petrobangla [100.00%],Bangladesh,operating,,11,,MMcf/d,line,nan,nan,"24.241991,91.373849:24.384975,91.897759",https://www.gem.wiki/Shahaji_Bazar_Shamsher_Nagar_Gas_Pipeline,operating
Shahdara-Gujranwala-Rahwali Gas Pipeline,,gas_pipeline,,Government of Pakistan [100.00%],Pakistan,operating,,,,,line,nan,nan,"31.622225571593397,74.28402130635003:32.188529801738774,74.1932834884009:32.24539454459636,74.16975886888022",https://www.gem.wiki/Shahdara-Gujranwala-Rahwali_Gas_Pipeline,operating
Shahdol-Phulpur Gas Pipeline,,gas_pipeline,,Reliance Industries Limited [100.00%],India,operating,2017,1.57,,bcm/y,line,nan,nan,"22.70181,78.193753:25.551269,82.088127",https://www.gem.wiki/Shahdol-Phulpur_Gas_Pipeline,operating
Shandong Gas Pipeline Network,Shandong LNG Terminal Transport Pipeline,gas_pipeline,,"National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [100.00%]",China,operating,2014,6.72,,bcm/y,line,nan,nan,"35.589155,119.756718:35.676095,119.73956:36.107223,119.836704:36.63635,119.950784:36.902062,120.53057",https://www.gem.wiki/Shandong_LNG_Terminal_Transport_Pipeline,operating
Shandong Gas Pipeline Network,Shandong LNG Terminal Transport Pipeline Phase II,gas_pipeline,,"National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [100.00%]",China,proposed,,6,,bcm/y,line,nan,nan,"35.40432,119.403239:35.216156,118.5942;36.840223,120.49254:35.216156,118.5942",https://www.gem.wiki/Shandong_LNG_Terminal_Transport_Pipeline_Phase_II,proposed_plus
Shandong Gas Pipeline Network,China–Russia East Pipeline II Sishui–Jining Gas Pipeline,gas_pipeline,,"Kunlun Energy Co., Ltd. [60.00%]; Shandong Jingshan Petrochemicals Co., Ltd. [39.80%]; other [0.20%]",China,construction,,3,,bcm/y,line,nan,nan,"35.656833,117.221073:35.604058,117.005433:35.539131,116.824939:35.453774,116.575939:35.672434,116.472922;35.604058,117.005433:35.39816,117.020759:34.827623,117.156252",https://www.gem.wiki/Sishui%E2%80%93Jining_Gas_Pipeline,construction_plus
Shandong Gas Pipeline Network,Tai'an-Qingdao-Weihai Gas Pipeline Zibo Branch,gas_pipeline,,"National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [70.00%]; other [30.00%]",China,operating,2013,1.62,,bcm/y,line,nan,nan,"36.461499,117.839582:37.110027,118.354022",https://www.gem.wiki/Tai%27an-Qingdao-Weihai_Gas_Pipeline,operating
Shandong Gas Pipeline Network,Jiaozhou-Laizhou Gas Pipeline,gas_pipeline,,"National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [70.00%]; other [30.00%]",China,operating,2005,0.4,,bcm/y,line,nan,nan,"36.2338982,120.0110016:36.2416992,119.8150024:36.3219986,119.7050018:36.7815018,119.9430008:36.9178009,119.961998:37.0332985,119.9499969:37.1077003,119.9369965:37.1819992,119.9049988:37.2919998,119.7279968",https://www.gem.wiki/Jiaozhou-Laizhou_gas_pipeline,operating
Shandong Gas Pipeline Network,Jiaozhou-Rizhao Gas Pipeline,gas_pipeline,,"National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [70.00%]; other [30.00%]",China,operating,2008,1.7,,bcm/y,line,nan,nan,"36.396385,119.988243:35.40432,119.403239",https://www.gem.wiki/Jiaozhou-Rizhao_gas_pipeline,operating
Shandong Gas Pipeline Network,Jinan-Linzi Gas Pipeline,gas_pipeline,,"China Petroleum & Chemical Corporation [65.00%]; Shandong Luxin Investment Holdings Group Co., Ltd. [31.60%]; other [3.40%]",China,operating,2002,2.8,,bcm/y,line,nan,nan,"36.936466,116.82381:36.869972,118.260076",https://www.gem.wiki/Jinan-Linzi_gas_pipeline,operating
Shandong Gas Pipeline Network,Jinan-Linzi Gas Pipeline 2,gas_pipeline,,"China Petroleum & Chemical Corporation [65.00%]; Shandong Luxin Investment Holdings Group Co., Ltd. [31.60%]; other [3.40%]",China,proposed,,3.6,,bcm/y,line,nan,nan,"36.936466,116.82381:36.869972,118.260076",https://www.gem.wiki/Jinan-Linzi_Gas_Pipeline_2,proposed_plus
Shandong Gas Pipeline Network,Linzi-Qingdao Gas Pipeline,gas_pipeline,,"China Petroleum & Chemical Corporation [65.00%]; Shandong Luxin Investment Holdings Group Co., Ltd. [31.60%]; other [3.40%]",China,operating,2003,1.3,,bcm/y,line,nan,nan,"36.869972,118.260076:36.63635,119.950784",https://www.gem.wiki/Linzi-Qingdao_gas_pipeline,operating
Shandong Gas Pipeline Network,Qihe-Pingdu Gas Pipeline 2,gas_pipeline,,"National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [100.00%]",China,operating,2015,5,,bcm/y,line,nan,nan,"36.936466,116.82381:36.63635,119.950784",https://www.gem.wiki/Qihe-Pingdu_Gas_Pipeline_2,operating
Shandong Gas Pipeline Network,Shandong Gas Pipeline Network North Trunk,gas_pipeline,,"China Petroleum & Chemical Corporation [65.00%]; Shandong Luxin Investment Holdings Group Co., Ltd. [31.60%]; other [3.40%]",China,proposed,2022,35,,bcm/y,line,nan,nan,"37.562147,120.34577:37.628137,120.877752:37.340395,121.346608;37.628137,120.877752:37.400035,120.278433:37.226907,120.078124:36.960176,119.167488:37.271018,118.375495:37.554692,118.032563:37.377368,117.769052:37.362533,117.227016:37.286907,116.421108:37.283839,116.266084",https://www.gem.wiki/Shandong_Gas_Pipeline_Network_North_Trunk,proposed_plus
Shandong Gas Pipeline Network,Shandong Gas Pipeline Network South Trunk,gas_pipeline,,"China Petroleum & Chemical Corporation [50.00%]; Shandong Luxin Investment Holdings Group Co., Ltd. [45.20%]; other [4.80%]",China,construction,2022,33,,bcm/y,line,nan,nan,"35.184393,119.182339:35.157273,119.047009:35.343809,116.431303:35.459747,116.091735:35.473353,115.943677:35.495311,115.358165",https://www.gem.wiki/Shandong_Gas_Pipeline_Network_South_Trunk,construction_plus
Shandong Gas Pipeline Network,Shandong Gas Pipeline Network West Trunk,gas_pipeline,,"China Petroleum & Chemical Corporation [65.00%]; Shandong Luxin Investment Holdings Group Co., Ltd. [31.60%]; other [3.40%]",China,construction,,20,,bcm/y,line,nan,nan,"37.295567,116.272905:37.183014,116.122675:36.577643,116.144155:36.313043,116.174955:36.206098,116.300361:36.007387,116.371075:35.541026,116.390698;36.313043,116.174955:36.209068,115.904559",https://www.gem.wiki/Shandong_Gas_Pipeline_Network_West_Trunk,construction_plus
Shandong Gas Pipeline Network,Tai'an-Qingdao-Weihai Gas Pipeline,gas_pipeline,,"National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [70.00%]; other [30.00%]",China,operating,2011,8.6,,bcm/y,line,nan,nan,"36.197698,116.9239:36.461499,117.839582:36.63635,119.950784:37.330404,121.94356",https://www.gem.wiki/Tai%27an-Qingdao-Weihai_Gas_Pipeline,operating
Shandong Gas Pipeline Network,Xuanzhangtun-Jining Gas Pipeline,gas_pipeline,,"National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [70.00%]; other [30.00%]",China,operating,2006,0.8,,bcm/y,line,nan,nan,"35.4217704,116.490249:36.9374392,116.8010849",https://www.gem.wiki/Xuanzhangtun-Jining_gas_pipeline,operating
Shandong Gas Pipeline Network,Yantai LNG Terminal Transport Pipeline,gas_pipeline,,山东保利协鑫环亚国际能源有限公司 [100.00%],China,proposed,,8,,bcm/y,line,nan,nan,"37.711187,121.080172:37.628137,120.877752:37.157193,119.96706:36.960176,119.167488:37.01264,117.816286:36.936466,116.82381",https://www.gem.wiki/Yantai_LNG_Terminal_Transport_Pipeline,proposed_plus
Shanshan-Urmuqi Gas Pipeline,Shanshan-Urmuqi Gas Pipeline,gas_pipeline,,"National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [100.00%]",China,operating,2007,0.6,,bcm/y,line,nan,nan,"42.927879,90.254327:43.099652,88.869202:43.879149,87.362546:43.967094,87.729435",https://www.gem.wiki/Shanshan-Wulumuqi_Pipeline,operating
Shanxi Gas Pipeline Network,Duanshi–Jincheng–Bo'ai Gas Pipeline,gas_pipeline,,"Ningbo Meishan Free Trade Port Tongqiao Equity Investment Partnership (limited Partnership) [47.90%]; 三峡国际能源投资有限公司 [20.40%]; AVIC Industry-Finance Holdings Co., Ltd. [15.50%]; other [9.50%]; 中国海洋石油有限公司 [6.60%]",China,operating,2011,2,,bcm/y,line,nan,nan,"35.6689263282523,112.5183184675677:35.491,112.852:35.175,113.066667",https://www.gem.wiki/Duanshi%E2%80%93Jinchen%E2%80%93Bo%27ai_Gas_Pipeline,operating
Shanxi Gas Pipeline Network,Dayu–Xinzhou–Yuanping Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.4,,bcm/y,line,nan,nan,"38.177490105338485,112.72490104968733:38.416,112.734:38.731,112.711",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Dinxiang–Wutai Transport Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.3,,bcm/y,line,nan,nan,"38.524444,113.001667:38.7283,113.2553",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Duanshi–Zhangzi Project Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.49,,bcm/y,line,nan,nan,"35.668576047393614,112.51815977407104:36.123889,112.876944",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Hongtong–Anze–Changzi Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.3,,bcm/y,line,nan,nan,"36.2537,111.675:36.148889,112.248611:36.195,113.117",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Huairen–Yuanping Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.28,,bcm/y,line,nan,nan,"39.8279,113.1:38.731,112.711",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Huairen–Zuoyun–Youyu Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.49,,bcm/y,line,nan,nan,"39.8279,113.1:40.013,112.703:39.989,112.467",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Jincheng–Houma Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.49,,bcm/y,line,nan,nan,"35.491,112.852:35.6191,111.372",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Jinshatan–Datong Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.15,,bcm/y,line,nan,nan,"39.663756974156286,112.85601810418598:40.097,113.367",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Lan County–Taiyuan Transport Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,construction,,0.3,,bcm/y,line,nan,nan,"38.279444,111.671111:37.8704,112.5497",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,construction_plus
Shanxi Gas Pipeline Network,Lanxian–Puming Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.49,,bcm/y,line,nan,nan,"38.279444,111.671111:38.26375448382786,111.56767413438727",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Licheng–Shahe Pipeline,gas_pipeline,,"Shanxi State-Owned Capital Investment and Operation Co., Ltd. [90.00%]; Shanxi Gemeng International Energy Group Co., Ltd. [10.00%]",China,operating,,2.5,,bcm/y,line,nan,nan,"36.666667,113.416667:39.25678494464503,113.56746027272224",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Linfen-Houma Double-Track Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.48,,bcm/y,line,nan,nan,"36.088,111.519:35.6191,111.372",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Linfen–Changzhi Transport Pipeline,gas_pipeline,,"Shanxi Guoxin Energy Corporation Limited [51.00%]; National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [49.00%]",China,operating,2015,3.2,,bcm/y,line,nan,nan,"36.088,111.519:36.195,113.117",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Linfen–Hejin Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.15,,bcm/y,line,nan,nan,"36.088,111.519:35.596,110.712",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Linfen–Hongtong–Huozhou Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,,,,line,nan,nan,"36.088,111.519:36.2537,111.675:36.569,111.7551",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Shenchi–Wuzhai–Kelan Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.4,,bcm/y,line,nan,nan,"39.091667,112.210278:38.9108,111.847:38.744722,111.579167",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Taiyuan–Heshun–Changzhi Transport Pipeline,gas_pipeline,,"West To East Gas Transmission Branch of National Petroleum Pipeline Network Group Co., Ltd. [100.00%]",China,operating,2012,2.5,,bcm/y,line,nan,nan,"37.8704,112.5497:37.2891,113.305:36.195,113.117",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Taiyuan–Pingyao Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.9,,bcm/y,line,nan,nan,"37.8704,112.5497:37.2,112.15",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Taiyuan–Qingxu Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,1,,bcm/y,line,nan,nan,"37.8704,112.5497:37.607222,112.358611",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Xiaoyi–Lingshi–Huozhou Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,,,,line,nan,nan,"36.083333,111.516667:36.848889,111.776389:36.569,111.7551",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Xinjiang–Houma–Yuncheng Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.4,,bcm/y,line,nan,nan,"35.616389,111.225:35.6191,111.372:35.0267,111.007",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Yanhu–Pinglu-Sanmenxia Gas Pipeline,gas_pipeline,,"Shanxi Guoxin Energy Corporation Limited [51.00%]; National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [49.00%]",China,proposed,,,,,line,nan,nan,"35.015,110.998333:34.8296,111.194:34.7732,111.2004",https://www.gem.wiki/Salt_Lake%E2%80%93Pinglu%E2%80%93Sanmenxia_Natural_Gas_Pipeline,proposed_plus
Shanxi Gas Pipeline Network,Yuanping–Daixian–Fanshi Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,0.25,,bcm/y,line,nan,nan,"38.731,112.711:39.063611,112.943056:39.189,113.266",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Yuci–Qingxu Pipeline,gas_pipeline,,Shanxi Guoxin Energy Corporation Limited [100.00%],China,operating,,1.8,,bcm/y,line,nan,nan,"37.616667,112.85:37.607222,112.358611",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,operating
Shanxi Gas Pipeline Network,Yuxian–Yangquan Suburbs–Pingding Niangzi Guan Natural Gas Pipeline,gas_pipeline,,Unknown [unknown %],China,proposed,,,,,line,nan,nan,"38.0856,113.4123:37.8571,113.5804:37.960278,113.868333",https://www.gem.wiki/Shanxi_Natural_Gas_Pipeline_Network,proposed_plus
Sheberghan-Mazar-i-Sharif Gas Pipeline,,gas_pipeline,,Unknown [unknown %],Afghanistan,shelved,,,,,line,nan,nan,"36.68286138336696,65.72639232078538:36.85364290571017,66.18582516136111:36.71219295591082,67.11558142534234",https://www.gem.wiki/Sheberghan-Mazar-i-Sharif_Gas_Pipeline,shelved
Sheikhupura-Gujranwala Gas Pipeline,,gas_pipeline,,Government of Pakistan [100.00%],Pakistan,operating,,,,,line,nan,nan,"31.716921261525844,73.98370343098355:32.189479513271564,74.20476941297258",https://www.gem.wiki/Sheikhupura-Gujranwala_Gas_Pipeline,operating
Shenmu-Anping Coalbed Gas Pipeline,Shaanxi-Shanxi Segment,gas_pipeline,,中国海洋石油有限公司 [100.00%],China,construction,2023,2,,bcm/y,line,nan,nan,"38.335616,111.078255:38.334737,111.07578:38.334411,111.074673:38.334346,111.072914:38.334737,111.068811:38.334839,111.06697:38.334711,111.064466:38.334281,111.061907:38.333109,111.05852:38.331936,111.054092:38.330959,111.050314:38.330373,111.048621:38.330151,111.047189:38.330243,111.04595:38.331024,111.044713:38.332783,111.042759:38.334411,111.041001:38.337928,111.036507:38.339361,111.033836:38.345244,111.022463:38.346336,111.020921:38.347042,111.020279:38.348327,111.020215:38.349586,111.02055:38.353885,111.021527:38.356946,111.022569:38.359291,111.023676:38.373749,111.033706:38.374337,111.034087:38.375312,111.034162:38.3762,111.033445:38.380393,111.031361:38.383136,111.031005:38.385408,111.031166:38.396903,111.017163:38.40055,111.016512:38.402082,111.015398:38.402374,111.013646:38.403025,111.01052:38.403937,111.007785:38.4055,111.006742:38.409147,111.006482:38.416833,111.000229:38.421001,110.999448:38.428686,110.992284:38.435329,110.988636:38.441973,110.983947:38.447444,110.9803:38.449788,110.979649:38.452524,110.979388:38.455389,110.980691:38.457864,110.981993:38.461251,110.98564:38.464898,110.988115:38.467373,110.988506:38.469718,110.988376:38.471509,110.987782:38.472974,110.986552:38.474277,110.984859:38.474407,110.982514:38.47427,110.978726:38.474052,110.976658:38.474361,110.975668:38.475579,110.974959:38.479227,110.974568:38.482483,110.973136:38.48613,110.971182:38.488736,110.968316:38.490429,110.966232:38.492383,110.966102:38.496291,110.966232:38.50098,110.966623:38.506453,110.966386:38.510098,110.965841:38.513615,110.96519:38.514527,110.963366:38.516872,110.959719:38.520779,110.955941:38.523906,110.95529:38.532372,110.949428:38.535238,110.947214:38.545789,110.946432:38.553084,110.942785:38.559336,110.94539:38.56637,110.94539:38.571841,110.942134:38.574316,110.938617:38.576791,110.93536:38.578093,110.934449:38.579787,110.9351:38.588202,110.93894:38.59659,110.938487:38.598331,110.938483:38.604666,110.939919:38.605781,110.939986:38.60649,110.939659:38.607011,110.938096:38.607676,110.936522:38.60859,110.935477:38.608917,110.932536:38.609963,110.930772:38.612054,110.929726:38.615999,110.927936:38.61665,110.926112:38.617562,110.923377:38.617823,110.913868:38.61639,110.91022:38.614827,110.908136:38.61157,110.902926:38.610919,110.901102:38.61144,110.899018:38.615348,110.894068:38.61678,110.893026:38.621209,110.893026:38.622251,110.892114:38.622772,110.889249:38.62264,110.885813:38.621987,110.881435:38.621333,110.877579:38.621209,110.874139:38.62068,110.870849:38.620558,110.867886:38.621209,110.862546:38.622512,110.85981:38.624205,110.857596:38.625117,110.854079:38.625117,110.851343:38.624987,110.848478:38.624335,110.845742:38.625768,110.842746:38.628113,110.837536:38.628504,110.832846:38.629155,110.829199:38.632151,110.825422:38.634626,110.821905:38.642963,110.8094:38.649085,110.809139:38.652992,110.806404:38.655858,110.804841:38.659245,110.80471:38.663022,110.80458:38.665237,110.803929:38.667451,110.802105:38.670447,110.800282:38.672531,110.798458:38.675527,110.798067:38.678523,110.798328:38.681128,110.796374:38.683213,110.794029:38.685688,110.792336:38.688162,110.788949:38.690507,110.787125:38.69181,110.786214:38.693243,110.786344:38.694285,110.787777:38.695457,110.78934:38.69715,110.790642:38.701058,110.792987:38.701579,110.793769",https://www.gem.wiki/Shenmu-Anping_Coalbed_Gas_Pipeline,construction_plus
